neuron,t
2783,14.4911
5035,14.4806
9670,14.48
8850,14.4837
8114,14.4837
7887,14.4714
7157,14.484
6262,14.5058
5606,14.4756
1951,14.4756
1868,14.4819
1699,14.4793
1040,14.4756
2346,14.4837
2510,14.4756
9510,14.4756
6713,14.4837
101,14.512
5934,14.4805
1744,14.491
5667,14.4823
3151,14.4911
1298,14.4911
9629,14.481
2986,14.4958
6251,14.4837
9079,14.4929
8328,14.4802
7673,14.4837
6795,14.4848
5456,14.5012
4721,14.4911
4355,14.478
3315,14.5134
1218,14.4992
1157,14.484
5833,14.4911
1580,14.5065
7525,14.5014
9411,14.4984
1561,14.5265
3680,14.4881
6077,14.503
1066,14.4843
404,14.519
9939,14.51
5882,14.484
4491,14.4837
9102,14.5019
166,14.4858
7714,14.4911
7569,14.484
7503,14.5036
4463,14.484
4273,14.5219
4188,14.4992
2077,14.5396
1044,14.4986
83,14.497
9590,14.4878
8862,14.5058
8601,14.5189
8021,14.485
6677,14.5049
5355,14.4925
4139,14.522
3928,14.4961
3170,14.5103
1381,14.5431
1349,14.503
3839,14.5058
1551,14.4911
6817,14.5134
7904,14.4911
597,14.5219
8682,14.491
7895,14.4911
6561,14.5058
7403,14.4912
5189,14.5134
3001,14.4963
7054,14.5328
5467,14.4911
6810,14.4959
2034,14.5058
6163,14.5001
7608,14.4992
173,14.4992
4835,14.4992
8695,14.5002
8623,14.5105
8174,14.4992
6868,14.5134
6689,14.4992
4673,14.5061
2870,14.4916
2241,14.4923
2176,14.5178
1057,14.5002
107,14.4962
7849,14.4992
1802,14.493
9324,14.5083
9190,14.494
9461,14.5148
5021,14.5396
3345,14.5012
2133,14.532
6239,14.4992
5620,14.5136
8124,14.5012
5635,14.5072
4626,14.5037
5107,14.5058
4459,14.5632
4050,14.4992
7273,14.5146
163,14.4986
3122,14.5273
7295,14.504
3092,14.5047
9458,14.5087
8504,14.5058
6570,14.4998
6445,14.5551
4221,14.5134
3578,14.5178
2397,14.5049
1667,14.5043
1096,14.5058
12,14.5134
26,14.5058
4209,14.5134
4564,14.5178
1401,14.5134
9465,14.528
7260,14.5058
6254,14.5059
5817,14.5396
3904,14.5572
3520,14.5276
3193,14.517
1526,14.5043
1379,14.5237
1004,14.5114
788,14.5058
612,14.5058
5615,14.5134
6596,14.5504
9042,14.524
5937,14.5138
6075,14.5484
7476,14.515
9684,14.5134
9333,14.519
9071,14.5763
8480,14.5551
3567,14.5692
3377,14.5134
2388,14.5181
1285,14.5253
526,14.5134
8369,14.5077
3656,14.5219
7200,14.5433
6223,14.519
4631,14.5134
4149,14.5178
8006,14.5711
4954,14.5396
7289,14.5219
7910,14.519
6637,14.5134
9569,14.5134
9980,14.5178
9875,14.5396
9806,14.5364
9632,14.5291
8537,14.5643
7798,14.5475
6945,14.5493
4442,14.5153
3596,14.5705
2780,14.519
1355,14.5476
915,14.5193
199,14.5178
228,14.5476
866,14.5243
3441,14.535
8901,14.547
2861,14.5204
3208,14.5167
8481,14.5183
8987,14.5869
8947,14.5219
8730,14.5378
7854,14.519
7481,14.519
6896,14.5302
6712,14.5946
5180,14.5645
2950,14.526
407,14.5219
327,14.5669
6850,14.5551
4908,14.5318
8585,14.5279
7790,14.5387
7671,14.5233
4922,14.5219
3566,14.5229
1674,14.5241
7620,14.5632
4735,14.5566
5991,14.5396
3120,14.5476
2027,14.5705
9478,14.5219
9338,14.5476
3828,14.532
1501,14.5397
1488,14.5382
241,14.5547
7859,14.5551
7528,14.5706
9368,14.5808
523,14.5396
8991,14.5711
9364,14.5529
9717,14.5476
3603,14.6033
6334,14.5295
6979,14.5382
3275,14.5564
7203,14.5291
2851,14.5551
6505,14.5339
8250,14.5646
8554,14.5324
5873,14.5803
5221,14.5332
3294,14.5476
8038,14.5826
9015,14.5711
1713,14.5396
8381,14.536
1363,14.5587
1003,14.5381
3981,14.5476
5731,14.5488
2700,14.5705
7886,14.5726
7728,14.5396
8558,14.5502
9783,14.5563
9542,14.5542
8777,14.5416
6114,14.5491
4672,14.5632
3907,14.5454
3392,14.5482
2286,14.5618
1705,14.5642
9036,14.5476
2582,14.5532
722,14.5744
7984,14.5632
4545,14.5551
3711,14.5632
8642,14.5711
1442,14.5973
2631,14.5532
4082,14.549
5085,14.5716
65,14.554
7738,14.5476
8909,14.5526
1735,14.5552
8440,14.5711
7416,14.5532
6496,14.5632
6225,14.5711
4233,14.565
4068,14.5551
3230,14.5551
2021,14.5697
8491,14.5886
4637,14.5785
1983,14.5505
2236,14.5803
7771,14.5853
2920,14.551
6884,14.5803
4480,14.5825
6481,14.5548
5820,14.5521
8205,14.5566
5989,14.5883
7020,14.5603
8508,14.5632
9487,14.6012
9937,14.5711
8982,14.5705
8653,14.5825
7699,14.5544
6394,14.5591
7380,14.5822
5706,14.5686
9737,14.5562
9205,14.5632
7740,14.5663
7146,14.5575
5922,14.5711
5751,14.5584
5409,14.5961
2688,14.5571
2307,14.5912
8410,14.5803
3705,14.5733
7536,14.5632
2324,14.5629
6423,14.5705
8287,14.5785
367,14.577
2238,14.5711
5679,14.571
7332,14.5606
263,14.5705
4731,14.5703
3688,14.5677
9856,14.5865
9582,14.5803
9281,14.5825
8964,14.5711
8368,14.568
6777,14.5819
5688,14.5694
4875,14.5667
4655,14.6316
3427,14.569
2917,14.5934
1696,14.5715
1659,14.5803
933,14.5705
2797,14.5803
9495,14.5928
7090,14.5705
9166,14.5723
6353,14.5869
19,14.5769
293,14.5869
2863,14.5825
4345,14.5803
726,14.5694
3847,14.5711
4671,14.6299
5553,14.5748
3451,14.5711
336,14.5946
9740,14.5858
9294,14.5732
8435,14.6163
6971,14.602
6511,14.5711
4775,14.5833
4239,14.5825
3843,14.6374
3742,14.6163
2605,14.5926
1918,14.5813
1026,14.6239
753,14.5743
6683,14.6028
9345,14.5836
7162,14.5825
6320,14.6042
4836,14.5845
3762,14.5845
875,14.5914
490,14.5845
391,14.5879
1929,14.6318
7193,14.5723
2846,14.5825
5656,14.5946
4557,14.6234
7263,14.5803
5323,14.5926
1388,14.5825
3831,14.5803
2421,14.5825
2906,14.5845
578,14.6009
774,14.5845
5557,14.5803
2555,14.5803
7737,14.5803
7901,14.5803
3286,14.6041
6710,14.5944
538,14.5825
9698,14.5825
8296,14.5946
6855,14.6071
5724,14.5813
5659,14.5845
4448,14.5946
4227,14.5845
3654,14.5825
3505,14.5866
2706,14.6158
2335,14.6009
1993,14.5825
1742,14.5845
890,14.5879
865,14.5946
847,14.5822
811,14.6163
786,14.5825
5069,14.5845
9554,14.585
8041,14.5946
7422,14.5933
4234,14.5859
2654,14.6066
2180,14.6075
1540,14.5845
1790,14.634
5561,14.6394
8281,14.6009
9929,14.5861
9509,14.6066
8578,14.6301
7385,14.6452
5576,14.6066
5277,14.5946
3932,14.6163
1000,14.5946
2544,14.5879
1280,14.5879
6084,14.6063
40,14.5879
3722,14.6154
1329,14.5993
7372,14.5909
6123,14.5946
2805,14.5958
2106,14.6009
1206,14.5946
910,14.6066
9555,14.6237
7485,14.6163
3919,14.5951
1966,14.5908
2611,14.6066
5761,14.6217
4012,14.6002
6948,14.6478
1828,14.601
203,14.5921
1866,14.6078
8576,14.6009
6067,14.6146
4934,14.5993
2050,14.6089
9347,14.6009
8154,14.5965
7945,14.5963
7181,14.6009
5447,14.5983
4242,14.6163
2403,14.6155
1751,14.6009
45,14.61
9707,14.6056
4794,14.5976
2349,14.5983
897,14.5995
7836,14.6301
6271,14.6223
8052,14.6027
4019,14.6009
8010,14.6072
4496,14.6009
7287,14.6155
2651,14.6066
1165,14.6344
9311,14.6246
8257,14.6309
9339,14.6163
8029,14.6158
7265,14.6162
5491,14.6172
5120,14.6163
4058,14.6079
3803,14.6841
3144,14.6732
2550,14.6129
1796,14.6114
928,14.6201
848,14.6425
6463,14.6163
1508,14.6134
5254,14.6083
9969,14.6065
7856,14.6105
4084,14.6387
9173,14.6173
9027,14.6139
5122,14.606
8714,14.6066
3835,14.604
2334,14.6301
7963,14.6246
3271,14.6163
836,14.6074
3589,14.634
2223,14.6166
3002,14.6163
8795,14.6102
5753,14.6197
6126,14.6365
1287,14.6163
4896,14.6309
9741,14.6381
9612,14.6501
9392,14.6163
8723,14.6171
8563,14.6226
8511,14.6109
7552,14.6099
7060,14.6272
6503,14.6301
4288,14.6309
4236,14.6073
3984,14.6309
3058,14.611
2812,14.6301
1076,14.6246
1590,14.6163
7353,14.6291
1366,14.6309
8000,14.6557
2212,14.6291
6443,14.6702
607,14.6301
3051,14.6301
7633,14.6226
5638,14.6418
1415,14.6597
1084,14.6192
2114,14.6301
8696,14.6246
8386,14.6201
9933,14.6572
9325,14.6347
5575,14.6223
5520,14.6301
4569,14.6246
4025,14.6246
3518,14.6368
3035,14.634
2995,14.6264
2787,14.6333
1098,14.6172
634,14.6309
6944,14.6425
5132,14.631
5567,14.6301
1348,14.6278
7337,14.6299
7453,14.6593
3073,14.6585
1537,14.6542
7558,14.6301
6915,14.6678
8049,14.6511
1480,14.634
8849,14.6545
2088,14.6246
8181,14.6246
1352,14.6246
5648,14.6301
430,14.6366
7386,14.63
3806,14.6569
1975,14.6309
2588,14.6301
9506,14.6379
8718,14.6309
5730,14.6425
5503,14.6283
5174,14.6301
4780,14.6335
3268,14.6429
2981,14.6287
2237,14.659
2116,14.6695
3135,14.6574
1584,14.6398
5348,14.6443
2534,14.6451
7665,14.648
1246,14.629
4226,14.6397
4920,14.6309
2731,14.6458
7530,14.6695
5868,14.6378
3316,14.6596
1276,14.634
3690,14.6597
4598,14.6488
1681,14.634
7978,14.6695
7808,14.634
9394,14.662
8903,14.634
8141,14.6309
8107,14.6309
4977,14.636
3809,14.6556
3791,14.6314
3741,14.6425
739,14.6695
715,14.6409
410,14.6645
202,14.6309
1423,14.6425
9686,14.6321
8350,14.6543
7864,14.6545
7793,14.6442
3407,14.634
2467,14.6597
1319,14.634
1426,14.649
6580,14.6553
2273,14.6732
7918,14.6385
9666,14.634
9475,14.655
8774,14.6732
8656,14.637
7677,14.6436
7169,14.6636
7051,14.6369
6752,14.6687
4562,14.6343
3942,14.6462
2422,14.6425
32,14.643
30,14.6485
1826,14.6597
781,14.6698
9642,14.6795
1793,14.6699
6162,14.6881
4322,14.6408
5492,14.6634
4125,14.6856
6954,14.6493
2643,14.6897
7527,14.664
3708,14.6577
8983,14.6597
8805,14.6695
7777,14.6638
7225,14.648
6113,14.6957
4095,14.6428
3141,14.6431
1791,14.6516
1765,14.6854
1017,14.6662
3957,14.6445
1308,14.7071
4347,14.6535
4748,14.6524
4387,14.6457
3363,14.6676
9154,14.6676
2457,14.6536
2616,14.6839
1559,14.6895
2083,14.6773
8017,14.6516
699,14.6695
6156,14.6676
7492,14.6543
7873,14.6847
9527,14.6561
1601,14.6722
5108,14.6616
3148,14.6597
9800,14.696
245,14.6774
8956,14.6597
4644,14.6677
3889,14.6695
9407,14.7207
1394,14.6695
7092,14.701
7599,14.6568
5053,14.6695
1753,14.6768
4061,14.6695
9002,14.6668
62,14.6719
7164,14.6597
3666,14.6802
1269,14.6732
570,14.696
4677,14.6691
4581,14.6849
6386,14.6756
2055,14.6732
7573,14.6775
9915,14.6695
8365,14.6653
6059,14.6711
5784,14.6732
5444,14.6732
4174,14.6783
4041,14.6695
3691,14.7018
2323,14.6732
1293,14.6952
359,14.6764
2705,14.6632
7912,14.6732
6963,14.6622
2240,14.6732
892,14.6874
6009,14.6758
5807,14.6631
4371,14.6936
884,14.6728
3024,14.6675
588,14.6732
2662,14.7004
2279,14.6665
8060,14.6839
3861,14.6921
341,14.6695
3341,14.6696
4772,14.6732
2040,14.6728
5299,14.6697
8486,14.6723
9213,14.7275
8944,14.6736
8748,14.6994
8256,14.6993
7611,14.7173
7511,14.6712
7330,14.6699
7199,14.7061
7058,14.6919
6891,14.7118
6725,14.6757
6541,14.6993
6464,14.6939
6192,14.6732
5741,14.6858
2692,14.6772
1707,14.6723
1685,14.6993
9227,14.701
5599,14.6993
7103,14.7299
1078,14.7239
6966,14.6732
7656,14.6735
9959,14.6856
9822,14.6835
9552,14.6896
9371,14.6884
8151,14.6795
7720,14.6856
7115,14.7084
6030,14.6856
5979,14.6993
5925,14.6837
4342,14.7061
3683,14.696
3354,14.7196
1817,14.678
1101,14.6832
458,14.6741
1977,14.6839
4396,14.7202
1134,14.6856
6508,14.6936
5270,14.6806
9065,14.6839
8945,14.6798
7410,14.6936
5809,14.696
1041,14.6784
8185,14.6839
7770,14.6993
6669,14.6936
6762,14.6936
7653,14.6858
465,14.6906
720,14.6808
7865,14.6856
2663,14.701
1118,14.6834
7843,14.6936
21,14.6856
9794,14.6964
9705,14.6984
8688,14.6994
8297,14.7201
7991,14.6856
7931,14.6994
7812,14.6845
6980,14.701
6843,14.6856
5478,14.6993
5213,14.7148
3736,14.7197
2955,14.7371
2127,14.7202
7003,14.7013
6680,14.6928
9395,14.6936
7956,14.694
7209,14.7153
6474,14.6881
5549,14.6993
4366,14.6936
4224,14.6885
4077,14.686
3437,14.7594
2389,14.7164
513,14.6993
55,14.6878
5743,14.6936
3447,14.7249
7464,14.6993
2111,14.6936
4443,14.6917
8223,14.6936
9367,14.7045
5957,14.696
6733,14.6936
5924,14.7178
4436,14.6994
1640,14.7223
5883,14.7171
5451,14.6948
5394,14.6919
4556,14.7171
9927,14.7317
3951,14.696
6145,14.7133
974,14.6936
9515,14.6989
8776,14.7093
8704,14.6953
7208,14.6968
6975,14.7045
6747,14.6994
6317,14.6994
5961,14.7155
5836,14.7171
5581,14.7056
2029,14.6962
1936,14.6993
1720,14.6993
9479,14.697
835,14.7073
2649,14.7215
4293,14.6976
4727,14.7171
4369,14.7173
8816,14.6994
2490,14.696
9624,14.7012
9584,14.7611
8274,14.7202
7004,14.6994
5919,14.7018
4304,14.701
3179,14.7008
2121,14.6963
1210,14.7045
712,14.7067
7210,14.711
4592,14.6994
780,14.6993
8224,14.7114
4333,14.7145
1851,14.7512
1133,14.7279
1130,14.7202
1058,14.7079
8584,14.7111
7889,14.7135
7706,14.7102
7642,14.6996
6188,14.7158
5212,14.7299
4988,14.7036
4148,14.7224
3765,14.7291
3405,14.7018
2940,14.7317
2112,14.7059
1605,14.7236
4844,14.7388
564,14.773
9679,14.7299
7691,14.704
6543,14.7558
6140,14.7171
5256,14.7412
2410,14.7299
1497,14.7054
587,14.7076
301,14.7268
6564,14.7058
1181,14.7317
5083,14.7199
7907,14.714
2502,14.7161
5982,14.711
5517,14.7207
5928,14.7119
9608,14.732
1677,14.7093
9045,14.7587
6103,14.7081
5473,14.7157
5281,14.7611
7509,14.7351
8534,14.7611
4667,14.7091
8497,14.7299
5981,14.7594
360,14.7149
3807,14.7317
8206,14.729
9150,14.7268
8973,14.7375
5678,14.7278
912,14.7191
4572,14.7406
2807,14.7594
6222,14.7178
6202,14.7299
6983,14.7511
9182,14.7277
8143,14.7753
7936,14.7341
6982,14.7202
6761,14.77
4127,14.7471
3720,14.7202
3026,14.7317
2511,14.7573
2086,14.7491
1425,14.7505
698,14.7299
518,14.7317
457,14.7299
329,14.7299
156,14.7385
155,14.7317
9669,14.7511
6057,14.7477
9641,14.7335
5880,14.7558
9104,14.7202
7168,14.7511
48,14.7202
5279,14.7472
5023,14.7202
1307,14.7204
9507,14.7235
7008,14.7511
9064,14.7385
8527,14.7263
8394,14.7534
4783,14.721
4497,14.7392
3489,14.7349
3403,14.7264
3114,14.7385
3085,14.734
2229,14.7356
2149,14.7262
1995,14.7294
1824,14.7317
9141,14.7317
900,14.732
6413,14.7368
8309,14.7773
470,14.7472
5416,14.7359
7866,14.7594
6120,14.7299
7126,14.7489
2282,14.744
2437,14.7296
4250,14.7317
3832,14.7308
4625,14.7805
7556,14.7333
1846,14.7299
1578,14.7538
8487,14.7385
4197,14.7317
4467,14.7406
3096,14.7317
4018,14.7427
7744,14.7316
2332,14.7514
8676,14.7678
8599,14.7333
8362,14.7385
8292,14.7472
6527,14.7471
5714,14.7317
5353,14.7511
4802,14.7479
3910,14.7385
741,14.7472
68,14.756
796,14.7594
4408,14.75
9265,14.7317
4893,14.7594
4883,14.7558
8789,14.7385
6813,14.7368
6610,14.7472
5824,14.7376
4884,14.7611
4790,14.7898
3612,14.7439
3590,14.7558
2878,14.758
2808,14.7678
307,14.7376
1364,14.7341
85,14.7385
554,14.7385
36,14.7384
3256,14.7781
279,14.7511
7629,14.7415
3211,14.7531
1151,14.7385
7189,14.7678
6770,14.7385
4590,14.7528
5864,14.7594
8418,14.7522
7031,14.7577
6200,14.7472
5363,14.77
3715,14.7414
9300,14.7459
8528,14.7426
7545,14.7469
7424,14.7594
6207,14.7511
5800,14.7696
5547,14.7395
3306,14.7528
1090,14.7472
289,14.7545
3068,14.758
1093,14.7558
9404,14.7432
8626,14.7678
1167,14.7511
4856,14.7484
3221,14.7573
7711,14.7518
4198,14.7511
2952,14.7511
5258,14.7472
7748,14.7594
4769,14.7601
3225,14.7573
1359,14.7611
6360,14.7511
9356,14.7474
9303,14.7611
9268,14.7666
8462,14.7594
8308,14.79
7742,14.7511
6866,14.7594
5626,14.7594
5502,14.7511
3709,14.7611
2864,14.7642
1082,14.7558
2093,14.7699
9459,14.7619
4286,14.7573
4936,14.7611
5580,14.7573
6558,14.7781
8127,14.7683
2440,14.7511
8606,14.7511
6310,14.767
8583,14.7558
9121,14.7578
164,14.7514
6351,14.7611
9901,14.7558
8669,14.7611
8379,14.7707
7968,14.7594
7815,14.7684
7577,14.7633
6780,14.7611
6430,14.7658
5004,14.7531
4390,14.7611
4289,14.7573
3725,14.758
1863,14.7573
1676,14.7695
243,14.7533
167,14.7611
2966,14.758
2195,14.7542
9378,14.7707
5671,14.7537
7471,14.7573
8615,14.76
702,14.7558
4535,14.7983
7364,14.7781
298,14.758
5881,14.7573
1617,14.7558
4446,14.7781
6899,14.7611
9885,14.7573
9241,14.765
9051,14.7807
8644,14.7573
8085,14.7573
7641,14.7594
6654,14.7642
6390,14.7573
6043,14.7611
5431,14.7636
3700,14.7678
3556,14.758
3497,14.758
2721,14.7594
1374,14.7611
1256,14.7636
115,14.7647
5380,14.7635
3517,14.7678
2867,14.7611
9938,14.7594
3116,14.7611
9662,14.77
8403,14.7974
7689,14.77
7371,14.7611
7150,14.7611
5623,14.7739
5555,14.7682
5436,14.758
4191,14.77
3300,14.77
1585,14.758
648,14.7696
9854,14.7707
9862,14.7594
9415,14.7879
8438,14.7695
8042,14.7695
7845,14.7619
7561,14.7594
6929,14.7898
6546,14.7594
1992,14.7749
1613,14.7732
936,14.7869
922,14.7659
3279,14.7594
3036,14.7611
8392,14.7672
7995,14.7611
8811,14.77
8549,14.7707
8428,14.8121
7080,14.7612
3576,14.7898
3162,14.7629
3146,14.77
2567,14.7644
372,14.7649
1879,14.7729
6846,14.7611
165,14.7639
2456,14.7611
5587,14.7707
9777,14.7721
926,14.8008
9098,14.77
8304,14.7678
8015,14.7875
7791,14.7707
6925,14.7826
5309,14.7678
5060,14.7695
4940,14.7707
489,14.7678
3140,14.7695
6182,14.7678
7232,14.7695
1516,14.77
6841,14.7781
4115,14.796
3200,14.7799
2446,14.7678
6842,14.7707
6066,14.7897
1574,14.7695
7701,14.7678
8660,14.77
1482,14.7695
44,14.8008
9792,14.7898
7769,14.7763
5300,14.7898
3480,14.7681
2752,14.77
1675,14.796
1272,14.7695
975,14.7707
2351,14.7773
295,14.796
5542,14.812
9564,14.7897
6655,14.7811
6414,14.7704
5346,14.77
5089,14.7707
4354,14.7799
2730,14.77
1614,14.779
666,14.7707
5160,14.7781
1852,14.7781
855,14.7706
8674,14.831
5223,14.8051
5025,14.7942
4924,14.7807
4218,14.7799
4053,14.7784
3916,14.7779
3893,14.7774
3754,14.7854
3647,14.7708
3508,14.7833
1342,14.7799
1339,14.7781
1056,14.8292
495,14.7719
409,14.7712
838,14.7907
8631,14.8008
6647,14.79
1806,14.7781
4179,14.7897
3560,14.7781
2629,14.8171
8293,14.8063
9096,14.7799
9077,14.7994
3241,14.7792
6039,14.7987
1273,14.7808
5009,14.7799
1549,14.829
7562,14.7781
1376,14.7799
9976,14.78
8241,14.7821
4314,14.783
4290,14.7829
4071,14.7898
2874,14.7994
802,14.7808
724,14.7994
4492,14.7799
7760,14.8027
9674,14.796
9250,14.8418
8751,14.8057
8311,14.7898
7604,14.8401
6734,14.7836
5848,14.796
5718,14.7897
5682,14.79
4722,14.8143
4254,14.8236
844,14.7869
667,14.7897
8836,14.8298
2732,14.796
3130,14.7838
400,14.7897
446,14.7898
1146,14.8051
3011,14.7898
3390,14.796
5071,14.7897
1725,14.796
3859,14.79
2372,14.792
9649,14.796
3335,14.7928
565,14.788
3701,14.7897
9424,14.831
1814,14.7994
9175,14.7897
7367,14.8093
6900,14.8051
5113,14.7898
4134,14.79
2883,14.7898
1747,14.795
814,14.8127
9103,14.8008
8098,14.7939
5249,14.792
9130,14.7931
8667,14.796
5493,14.8051
4708,14.796
3820,14.7902
3558,14.7911
2032,14.7994
1927,14.8406
498,14.796
272,14.8134
8327,14.7946
3432,14.8127
6696,14.8093
6209,14.7971
2711,14.7922
5633,14.796
3815,14.8008
9725,14.7994
3790,14.8136
6064,14.7997
9147,14.8093
8773,14.7994
8701,14.8127
8190,14.8143
7852,14.7994
7223,14.8033
5001,14.8143
4495,14.8143
4452,14.8008
4361,14.8127
3626,14.8127
1823,14.8051
883,14.8143
685,14.8143
510,14.8026
58,14.824
2073,14.8093
1819,14.8606
8813,14.8674
959,14.7994
813,14.7994
9711,14.8143
9156,14.8051
8865,14.8046
8617,14.8008
8267,14.8143
7871,14.8346
6408,14.8249
5339,14.8292
2669,14.8008
2562,14.8562
406,14.8166
3613,14.8012
9540,14.895
3983,14.8261
6111,14.8127
9984,14.8051
9443,14.8059
8146,14.8118
7616,14.8829
7342,14.8418
7046,14.8182
6731,14.8127
6337,14.8027
6294,14.8156
5176,14.8298
426,14.8143
6321,14.8346
9320,14.8127
3109,14.8343
9846,14.8051
6500,14.8127
4561,14.8238
7067,14.8077
3816,14.831
3702,14.8346
2281,14.8249
2164,14.831
860,14.8463
50,14.8346
7498,14.8655
8255,14.8143
2398,14.8243
5860,14.8346
7588,14.8346
7220,14.8127
6096,14.827
3562,14.8219
3198,14.8127
2522,14.8143
2094,14.8141
582,14.8649
6154,14.8127
2074,14.8171
5993,14.8143
5048,14.8161
1233,14.8346
3931,14.8372
1204,14.8613
9095,14.8249
7627,14.8177
6199,14.8206
5033,14.831
3157,14.8298
8579,14.8166
9021,14.8298
6557,14.8504
6119,14.8263
4046,14.8346
1187,14.8439
967,14.8504
641,14.8334
274,14.831
5010,14.8149
2225,14.8418
189,14.8471
7239,14.8504
4919,14.8266
4972,14.8509
941,14.8249
9054,14.8346
1311,14.8289
4574,14.831
280,14.831
4132,14.8249
3013,14.8278
9055,14.8406
3425,14.8649
7165,14.895
1088,14.8303
4710,14.8471
7070,14.8494
3333,14.8249
9304,14.8292
4692,14.8302
1894,14.8562
5556,14.8346
9194,14.8251
9041,14.8898
7027,14.8413
5986,14.831
2776,14.831
2165,14.8271
1679,14.8418
645,14.8497
4782,14.8421
8744,14.8292
5306,14.8418
8919,14.8298
345,14.8292
3458,14.8674
7176,14.8418
1001,14.8617
3187,14.839
7145,14.8504
9739,14.8395
7268,14.831
5956,14.8294
5628,14.8447
5351,14.8298
4948,14.8298
2988,14.8543
882,14.8389
16,14.893
9,14.8442
9222,14.8298
9871,14.8346
8172,14.8314
6312,14.8452
5499,14.8404
4318,14.8346
4123,14.8504
2431,14.8482
1243,14.831
9168,14.8568
8318,14.8398
7030,14.895
6141,14.8426
3387,14.839
1653,14.8471
1616,14.8631
106,14.8455
7322,14.8562
2275,14.8418
6549,14.8487
6888,14.8418
7975,14.8378
7606,14.9035
6820,14.8348
3137,14.8427
3010,14.8563
1991,14.8888
1135,14.895
237,14.8399
4241,14.8562
5110,14.8537
8645,14.8674
3726,14.8547
9242,14.8516
8218,14.8398
4352,14.8504
3664,14.8426
3115,14.8471
210,14.8504
5196,14.8418
4106,14.8416
2003,14.8504
5293,14.8533
9941,14.8632
9472,14.8444
8364,14.8562
7131,14.8562
6799,14.8552
3585,14.8514
2067,14.8562
1706,14.8578
1343,14.8794
4173,14.8471
4754,14.8562
4818,14.8674
5842,14.8504
266,14.8674
5424,14.8562
4421,14.8484
2546,14.8716
9127,14.8504
1592,14.8661
7182,14.8504
5785,14.8716
4594,14.85
230,14.8476
9748,14.858
7187,14.8794
6109,14.8649
3595,14.895
3244,14.8845
9681,14.8674
8446,14.8562
7997,14.8674
5164,14.893
3645,14.895
2283,14.871
1108,14.8508
34,14.8537
7753,14.8803
7589,14.8562
2247,14.8716
2801,14.8618
8552,14.8721
7355,14.8717
6355,14.8631
5171,14.8731
4957,14.8716
2943,14.8649
2907,14.8631
5672,14.8631
6789,14.8674
1436,14.8631
8155,14.8754
5771,14.895
3873,14.895
8303,14.8649
7540,14.8674
7414,14.895
9153,14.8877
9157,14.8888
6512,14.8683
4711,14.8652
4192,14.8856
4151,14.895
3456,14.8794
2612,14.8888
2310,14.8668
2296,14.8888
4873,14.8649
9204,14.8955
6748,14.8674
9865,14.895
9558,14.8764
9518,14.8701
9097,14.8659
7715,14.895
7441,14.8921
6964,14.8829
5541,14.8674
946,14.895
3785,14.8679
8782,14.8794
5775,14.8829
6923,14.8716
8882,14.8709
8512,14.8716
7095,14.8709
7041,14.8734
6755,14.8794
5627,14.8709
1801,14.89
7869,14.895
3854,14.8709
2821,14.8709
742,14.8709
7977,14.8731
6560,14.895
6171,14.895
486,14.8888
9248,14.8794
6213,14.871
5871,14.8794
5650,14.883
4749,14.895
4312,14.8794
2983,14.8716
2537,14.8743
2130,14.8829
2062,14.895
1780,14.895
1301,14.8832
1070,14.8872
9585,14.8829
9358,14.893
6420,14.8739
6022,14.8768
5423,14.895
2729,14.8887
1627,14.895
1571,14.8829
1344,14.895
1336,14.8995
1730,14.8964
4724,14.8829
3478,14.8794
8163,14.8888
3923,14.895
3320,14.8829
500,14.895
3867,14.9021
9417,14.9035
2829,14.8829
2041,14.9174
9850,14.893
9413,14.8812
9186,14.895
8866,14.895
6844,14.895
4862,14.947
1878,14.9307
1420,14.9097
791,14.8834
355,14.9077
6238,14.8833
5206,14.8907
3242,14.893
5685,14.895
9593,14.9097
9210,14.895
3206,14.8829
8216,14.8943
7137,14.8964
6462,14.8869
5825,14.8934
5805,14.8831
5388,14.895
4755,14.8893
4681,14.895
4435,14.8837
3735,14.8893
2754,14.895
2235,14.893
1718,14.8863
729,14.9021
8992,14.895
6550,14.893
1177,14.8888
771,14.9163
5408,14.8942
8597,14.895
9484,14.895
8536,14.895
8422,14.8946
6903,14.8911
5876,14.895
1869,14.893
671,14.895
7469,14.9163
8908,14.895
6778,14.895
5297,14.9059
7635,14.895
8153,14.9482
6076,14.9069
3119,14.895
1960,14.9139
8553,14.895
5420,14.895
6583,14.895
9671,14.9097
8843,14.895
8826,14.895
7982,14.894
4861,14.895
2480,14.895
2028,14.895
822,14.895
568,14.895
317,14.895
1891,14.895
134,14.895
9961,14.9162
9957,14.9021
9951,14.9021
9928,14.921
9906,14.9573
9680,14.8964
9499,14.9039
9449,14.9062
8567,14.9174
8305,14.9062
8102,14.9357
